SchoolYear,ISDCode,ISDName,DistrictCode,DistrictName,BuildingCode,BuildingName,LOCALE_NAME,EntityType,TOTAL_ENROLLMENT,MALE_ENROLLMENT,FEMALE_ENROLLMENT,AMERICAN_INDIAN_ENROLLMENT,ASIAN_ENROLLMENT,AFRICAN_AMERICAN_ENROLLMENT,HISPANIC_ENROLLMENT,HAWAIIAN_ENROLLMENT,WHITE_ENROLLMENT,TWO_OR_MORE_RACES_ENROLLMENT,KINDERGARTEN_ENROLLMENT,GRADE_1_ENROLLMENT,GRADE_2_ENROLLMENT,GRADE_3_ENROLLMENT,GRADE_4_ENROLLMENT,GRADE_5_ENROLLMENT,GRADE_6_ENROLLMENT,GRADE_7_ENROLLMENT,GRADE_8_ENROLLMENT,GRADE_9_ENROLLMENT,GRADE_10_ENROLLMENT,GRADE_11_ENROLLMENT,GRADE_12_ENROLLMENT,ECONOMIC_DISADVANTAGED_ENROLLMENT,SPECIAL_EDUCATION_ENROLLMENT,ENGLISH_LANGUAGE_LEARNERS_ENROLLMENT,HOMELESS_ENROLLMENT,MIGRANT_ENROLLMENT,AYP_STATUS,AYP_PHASE,GRADE_3_MATH_TESTED,GRADE_3_MATH_PROFICIENT,GRADE_3_MATH_AVG_SS,GRADE_4_MATH_TESTED,GRADE_4_MATH_PROFICIENT,GRADE_4_MATH_AVG_SS,GRADE_5_MATH_TESTED,GRADE_5_MATH_PROFICIENT,GRADE_5_MATH_AVG_SS,GRADE_6_MATH_TESTED,GRADE_6_MATH_PROFICIENT,GRADE_6_MATH_AVG_SS,GRADE_7_MATH_TESTED,GRADE_7_MATH_PROFICIENT,GRADE_7_MATH_AVG_SS,GRADE_8_MATH_TESTED,GRADE_8_MATH_PROFICIENT,GRADE_8_MATH_AVG_SS,GRADE_3_READING_TESTED,GRADE_3_READING_PROFICIENT,GRADE_3_READING_AVG_SS,GRADE_4_READING_TESTED,GRADE_4_READING_PROFICIENT,GRADE_4_READING_AVG_SS,GRADE_5_READING_TESTED,GRADE_5_READING_PROFICIENT,GRADE_5_READING_AVG_SS,GRADE_6_READING_TESTED,GRADE_6_READING_PROFICIENT,GRADE_6_READING_AVG_SS,GRADE_7_READING_TESTED,GRADE_7_READING_PROFICIENT,GRADE_7_READING_AVG_SS,GRADE_8_READING_TESTED,GRADE_8_READING_PROFICIENT,GRADE_8_READING_AVG_SS,GRADE_5_SCIENCE_TESTED,GRADE_5_SCIENCE_PROFICIENT,GRADE_5_SCIENCE_AVG_SS,GRADE_8_SCIENCE_TESTED,GRADE_8_SCIENCE_PROFICIENT,GRADE_8_SCIENCE_AVG_SS,GRADE_6_SOCIAL_STUDIES_TESTED,GRADE_6_SOCIAL_STUDIES_PROFICIENT,GRADE_6_SOCIAL_STUDIES_AVG_SS,GRADE_9_SOCIAL_STUDIES_TESTED,GRADE_9_SOCIAL_STUDIES_PROFICIENT,GRADE_9_SOCIAL_STUDIES_AVG_SS,GRADE_11_MATH_TESTED,GRADE_11_MATH_PROFICIENT,GRADE_11_MATH_AVG_SS,GRADE_11_READING_TESTED,GRADE_11_READING_PROFICIENT,GRADE_11_READING_AVG_SS,GRADE_11_WRITING_TESTED,GRADE_11_WRITING_PROFICIENT,GRADE_11_WRITING_AVG_SS,GRADE_11_SCIENCE_TESTED,GRADE_11_SCIENCE_PROFICIENT,GRADE_11_SCIENCE_AVG_SS,GRADE_11_SOCIAL_STUDIES_TESTED,GRADE_11_SOCIAL_STUDIES_PROFICIENT,GRADE_11_SOCIAL_STUDIES_AVG_SS,GRADE_11_MATH_PERCENT_READY,GRADE_11_READING_PERCENT_READY,GRADE_11_SCIENCE_PERCENT_READY,GRADE_11_ENGLISH_PERCENT_READY,GRADE_11_ALL_SUBJECT_PERCENT_READY,COHORT_4_YEAR,GRADUATION_RATE_4_YEAR,DROPOUT_RATE_4_YEAR,GRADUATES_4_YEAR,DROPOUTS_4_YEAR,CONTINUING_4_YEAR,OTHER_COMPLETER_4_YEAR,COHORT_5_YEAR,GRADUATION_RATE_5_YEAR,DROPOUT_RATE_5_YEAR,GRADUATES_5_YEAR,DROPOUTS_5_YEAR,CONTINUING_5_YEAR,OTHER_COMPLETER_5_YEAR,COHORT_6_YEAR,GRADUATION_RATE_6_YEAR,DROPOUT_RATE_6_YEAR,GRADUATES_6_YEAR,DROPOUTS_6_YEAR,CONTINUING_6_YEAR,OTHER_COMPLETER_6_YEAR
"10 - 11 School Year","82","Wayne RESA","82998","ACE Academy (SDA)","02308","ACE Academy - Woodward Place","Not Specified","PSA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82998","ACE Academy (SDA)","00000","Administrative Unit","Suburb: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82717","Achieve Charter Academy",,,,"PSA District","659","330","329","3","301","81","12","0","234","28","75","83","84","84","84","84","84","81","0","0","0","0","0","92","14","<10","0","0","Yes","0","84","55","343","84","54","440","84","54","549","83","48","644","82","57","750","0","0","0","84","70","342","84","66","441","84","71","541","83","60","639","81","67","748","0","0","0","84","20","538","0","0","0","83","45","625","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82717","Achieve Charter Academy","00110","Achieve Charter Academy","Rural: Fringe","PSA School","659","330","329","3","301","81","12","0","234","28","75","83","84","84","84","84","84","81","0","0","0","0","0","92","14","<10","0","0","Yes","0","84","55","343","84","54","440","84","54","549","83","48","644","82","57","750","0","0","0","84","70","342","84","66","441","84","71","541","83","60","639","81","67","748","0","0","0","84","20","538","0","0","0","83","45","625","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82717","Achieve Charter Academy","00000","Administrative Unit","Rural: Fringe",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","63914","Advanced Technology Academy",,,,"PSA District","1243","611","632","1","2","1111","117","0","12","0","59","56","74","74","80","95","111","115","101","136","140","112","90","1018","81","<10","6","0","No","0","71","< 10","317","82","< 10","408","95","< 10","499","111","14","612","116","11","711","98","14","809","71","25","315","82","29","407","95","31","509","111","38","609","116","35","708","98","34","811","95","< 10","496","99","< 10","806","111","11","603","135","11","900","111","< 10","1068.83","111","29","1088.10","111","20","1074.50","111","< 10","1077.08","111","20","1108.78","7.2100","10.8100","1.8000","20.7200","1.8000","2011","91.0100","2.2500","81","2","6","0","2010","91.4300","8.5700","64","6","0","0","2009","94.3700","4.2300","67","3","1","0"
"10 - 11 School Year","82","Wayne RESA","63914","Advanced Technology Academy","00000","Administrative Unit","City: Midsize",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","63914","Advanced Technology Academy","01235","Advanced Technology - Livonia Campus","City: Small","PSA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","63914","Advanced Technology Academy","08707","Advanced Technology Academy","City: Small","PSA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,"2009","95.5200","4.4800","64","3","0","0"
"10 - 11 School Year","82","Wayne RESA","63914","Advanced Technology Academy","09910","Advanced Technology Academy","City: Midsize","PSA School","1243","611","632","1","2","1111","117","0","12","0","59","56","74","74","80","95","111","115","101","136","140","112","90","1018","81","<10","6","0","No","0","71","< 10","317","82","< 10","408","95","< 10","499","111","14","612","116","11","711","98","14","809","71","25","315","82","29","407","95","31","509","111","38","609","116","35","708","98","34","811","95","< 10","496","99","< 10","806","111","11","603","135","11","900","111","< 10","1068.83","111","29","1088.10","111","20","1074.50","111","< 10","1077.08","111","20","1108.78","7.2100","10.8100","1.8000","20.7200","1.8000","2011","92.0500","1.1400","81","1","6","0","2010","94.1200","5.8800","64","4","0","0",,,,,,,
"10 - 11 School Year","82","Wayne RESA","82903","Aisha Shule/WEB Dubois Prep. Academy School",,,,"PSA District","255","124","131","0","0","255","0","0","0","0","12","15","7","17","15","9","23","18","25","35","37","22","19","232","26","<10","0","0","Yes","0","18","< 10","310","16","< 10","406","10","< 10","490","19","< 10","593","16","< 10","706","21","< 10","798","18","< 10","306","16","< 10","404","10","< 10","511","20","< 10","596","16","< 10","702","21","< 10","813","10","< 10","490","21","< 10","804","19","< 10","592","29","< 10","899","19","< 10","1063.79","19","< 10","1089.84","19","< 10","1063.16","19","< 10","1066.05","19","< 10","1101.74","10.5300","10.5300","0.0000","5.2600","0.0000","2011","89.4700","10.5300","17","2","0","0","2010","70.5900","29.4100","12","5","0","0","2009","70.3700","29.6300","19","8","0","0"
"10 - 11 School Year","82","Wayne RESA","82903","Aisha Shule/WEB Dubois Prep. Academy School","00000","Administrative Unit","City: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82903","Aisha Shule/WEB Dubois Prep. Academy School","08047","Aisha Shule/WEB Dubois Prep. Academy School","City: Large","PSA School","255","124","131","0","0","255","0","0","0","0","12","15","7","17","15","9","23","18","25","35","37","22","19","232","26","<10","0","0","Yes","0","18","< 10","310","16","< 10","406","10","< 10","490","19","< 10","593","16","< 10","706","21","< 10","798","18","< 10","306","16","< 10","404","10","< 10","511","20","< 10","596","16","< 10","702","21","< 10","813","10","< 10","490","21","< 10","804","19","< 10","592","29","< 10","899","19","< 10","1063.79","19","< 10","1089.84","19","< 10","1063.16","19","< 10","1066.05","19","< 10","1101.74","10.5300","10.5300","0.0000","5.2600","0.0000","2011","89.4700","10.5300","17","2","0","0","2010","75.0000","25.0000","12","4","0","0","2009","76.0000","24.0000","19","6","0","0"
"10 - 11 School Year","82","Wayne RESA","82955","Allen Academy",,,,"PSA District","1069","494","575","0","0","1068","0","0","1","0","73","80","99","80","124","88","93","84","84","104","55","56","49","1023","67","<10","51","0","No","1","77","< 10","312","120","< 10","411","87","< 10","498","89","< 10","601","80","< 10","707","82","< 10","800","77","24","311","120","36","409","87","25","508","90","18","604","81","14","703","82","23","808","87","< 10","490","79","< 10","800","88","< 10","595","100","< 10","897","50","< 10","1072.18","52","< 10","1079.92","52","< 10","1068.08","50","< 10","1068.34","50","< 10","1090.04","0.0000","3.8500","0.0000","13.4600","0.0000","2011","82.3500","13.7300","42","7","2","0","2010","85.9400","14.0600","55","9","0","0","2009","92.1100","7.8900","35","3","0","0"
"10 - 11 School Year","82","Wayne RESA","82955","Allen Academy","00000","Administrative Unit","City: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82955","Allen Academy","08724","Allen Academy","Not Specified","PSA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82955","Allen Academy","09319","Allen Academy","City: Large","PSA School","1069","494","575","0","0","1068","0","0","1","0","73","80","99","80","124","88","93","84","84","104","55","56","49","1023","67","<10","51","0","No","1","77","< 10","312","120","< 10","411","87","< 10","498","89","< 10","601","80","< 10","707","82","< 10","800","77","24","311","120","36","409","87","25","508","90","18","604","81","14","703","82","23","808","87","< 10","490","79","< 10","800","88","< 10","595","100","< 10","897","50","< 10","1072.18","52","< 10","1079.92","52","< 10","1068.08","50","< 10","1068.34","50","< 10","1090.04","0.0000","3.8500","0.0000","13.4600","0.0000","2011","85.7100","10.2000","42","5","2","0","2010","87.1000","12.9000","54","8","0","0","2009","91.8900","8.1100","34","3","0","0"
"10 - 11 School Year","82","Wayne RESA","82020","Allen Park Public Schools",,,,"LEA District","4008","2048","1960","7","11","87","360","3","3530","10","205","278","257","274","271","268","302","294","296","345","316","353","378","1239","392","27","6","0","Yes","0","272","107","331","270","85","425","265","102","526","300","136","626","291","99","723","286","83","818","273","173","331","268","184","431","263","201","535","297","196","630","290","156","722","289","156","820","265","43","527","289","20","816","300","81","614","342","112","918","322","70","1094.12","324","166","1107.09","328","145","1095.10","324","78","1103.98","322","156","1125.96","29.1800","37.0800","19.4500","49.5400","13.3700","2011","82.4700","7.4000","301","27","37","0","2010","87.2000","10.6700","286","35","4","3","2009","87.8500","10.5000","318","38","1","5"
"10 - 11 School Year","82","Wayne RESA","82020","Allen Park Public Schools","00000","Administrative Unit","Suburb: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82020","Allen Park Public Schools","07815","Allen Park Adult Education","Not Specified","LEA Unique Education Provider","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82020","Allen Park Public Schools","08422","Allen Park Community School","Suburb: Large","LEA School","338","187","151","0","2","13","19","0","304","0","0","0","0","0","0","0","0","0","0","4","24","52","88","117","49","<10","0","0","No","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","< 10","896","38","< 10","1065.82","40","< 10","1082.55","43","< 10","1062.79","39","< 10","1063.46","38","< 10","1100.26","0.0000","6.8200","0.0000","4.5500","0.0000","2011","53.7300","17.9100","36","12","19","0","2010","61.0200","32.2000","36","19","2","2","2009","70.1800","28.0700","40","16","0","1"
"10 - 11 School Year","82","Wayne RESA","82020","Allen Park Public Schools","00065","Allen Park High School","Suburb: Large","LEA School","1225","626","599","2","4","30","108","2","1075","4","0","0","0","0","0","0","0","0","0","341","292","301","290","331","105","<10","3","0","Yes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","339","112","918","284","70","1097.91","284","159","1110.55","285","144","1099.97","285","78","1109.52","284","152","1129.40","33.6800","41.7500","22.4600","56.4900","15.4400","2011","92.7800","2.8900","257","8","12","0","2010","94.2300","4.6200","245","12","2","1","2009","96.6800","2.9500","262","8","1","0"
"10 - 11 School Year","82","Wayne RESA","82020","Allen Park Public Schools","03517","Allen Park Middle School","Suburb: Large","LEA School","885","455","430","1","0","12","81","0","788","3","0","0","0","0","0","0","300","293","292","0","0","0","0","304","79","<10","2","0","Yes","0","0","0","0","0","0","0","0","0","0","300","136","626","291","99","723","286","83","818","0","0","0","0","0","0","0","0","0","297","196","630","290","156","722","289","156","820","0","0","0","289","20","816","300","81","614","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82020","Allen Park Public Schools","00121","Arno Elementary School","Suburb: Large","LEA School","552","292","260","1","2","13","65","0","469","2","76","98","84","102","84","108","0","0","0","0","0","0","0","204","54","12","1","0","Yes","0","101","41","331","83","30","427","105","47","531","0","0","0","0","0","0","0","0","0","102","66","331","82","64","438","105","84","537","0","0","0","0","0","0","0","0","0","105","20","530","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82020","Allen Park Public Schools","00279","Bennie Elementary School","Suburb: Large","LEA School","422","190","232","3","1","11","52","1","353","1","50","71","76","68","83","74","0","0","0","0","0","0","0","146","42","<10","0","0","Yes","0","68","22","329","83","30","424","74","23","522","0","0","0","0","0","0","0","0","0","68","39","327","82","59","431","72","54","532","0","0","0","0","0","0","0","0","0","74","< 10","525","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82020","Allen Park Public Schools","00485","Cabrini High School","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","44.2300","60.5800","37.5000","79.8100","30.7700",,,,,,,,,,,,,,,"2009","0.0000","100.0000","0","4","0","0"
"10 - 11 School Year","82","Wayne RESA","82020","Allen Park Public Schools","02229","Lindemann Elementary School","Suburb: Large","LEA School","573","288","285","0","2","6","35","0","530","0","78","106","96","103","104","86","0","0","0","0","0","0","0","136","50","<10","0","0","Yes","0","103","44","332","104","25","424","86","32","524","0","0","0","0","0","0","0","0","0","103","68","334","104","61","426","86","63","533","0","0","0","0","0","0","0","0","0","86","14","525","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82020","Allen Park Public Schools","07079","Riley Center",,"LEA Unique Education Provider","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82020","Allen Park Public Schools","03688","St. Frances Cabrini School","Not Specified","Nonpublic School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82730","American International Academy",,,,"PSA District","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82730","American International Academy","00000","Administrative Unit","Suburb: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82730","American International Academy","00899","American International Academy - Elementary","Suburb: Large","PSA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82730","American International Academy","03058","American International Academy High School/Middle Schooll","Suburb: Large","PSA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82730","American International Academy","03437","American International Academy Upper Elementary","Suburb: Large","PSA School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82981","American Montessori Academy",,,,"PSA District","515","243","272","1","25","149","26","0","284","30","110","108","87","51","78","43","38","0","0","0","0","0","0","142","34","<10","0","0","Yes","0","50","< 10","320","75","20","421","41","12","516","38","14","621","0","0","0","0","0","0","50","23","321","75","38","421","41","24","523","37","23","630","0","0","0","0","0","0","41","< 10","511","0","0","0","38","< 10","611","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
"10 - 11 School Year","82","Wayne RESA","82981","American Montessori Academy","00000","Administrative Unit","Suburb: Large",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<10","<10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.0000","0.0000","0.0000","0.0000","0.0000",,,,,,,,,,,,,,,,,,,,,
