SchoolYear,ISDCode,ISDName,DistrictCode,DistrictName,BuildingCode,BuildingName,CountyCode,CountyName,EntityType,SchoolLevel,Locale,MISTEM_NAME,MISTEM_CODE,Subgroup,MathPercentReady,MathNumAssessed,MathScoreAverage,MathCountReady,ReadingPercentReady,ReadingNumAssessed,ReadingScoreAverage,SciencePercentReady,ScienceNumAssessed,ScienceScoreAverage,EnglishPercentReady,EnglishNumAssessed,EnglishScoreAverage,AllSubjectPercentReady,AllSubjectNumAssessed,AllSubjectScoreAverage,AllCountReady,EBRWPercentReady,EBRWNumAssessed,EBRWScoreAverage,EBRWCountReady
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00039","Detroit International Academy for Young Women","82","Wayne","LEA School","Elem thru High School","City: Large","Wayne Region","         3","Students without IEP","<=20%","21","378.6000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=20%","21","793.3000","<3","23.8000","21","414.8000","5"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00039","Detroit International Academy for Young Women","82","Wayne","LEA School","Elem thru High School","City: Large","Wayne Region","         3","Two or More Races","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00039","Detroit International Academy for Young Women","82","Wayne","LEA School","Elem thru High School","City: Large","Wayne Region","         3","White, not of Hispanic origin","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","All Students","33.0000","572","483.0000","189","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","31.8000","572","1001.7000","182","70.8000","572","518.8000","405"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","American Indian or Alaska Native","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Asian","60.3000","58","526.4000","35","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","56.9000","58","1069.3000","33","75.9000","58","542.9000","44"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Black, not of Hispanic origin","27.3000","403","470.6000","110","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","26.1000","403","979.7000","105","67.7000","403","509.0000","273"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Economically Disadvantaged","34.4000","360","484.5000","124","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","33.3000","360","1006.4000","120","70.0000","360","522.0000","252"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","English Language Learners","40.6000","64","502.8000","26","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","39.1000","64","1025.5000","25","70.3000","64","522.7000","45"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Female","31.8000","380","477.8000","121","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","30.8000","380","993.9000","117","70.0000","380","516.2000","266"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Foster Care","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Hispanic","39.1000","92","501.2000","36","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","39.1000","92","1036.8000","36","77.2000","92","535.7000","71"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Homeless","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Male","35.4000","192","493.3000","68","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","33.9000","192","1017.2000","65","72.4000","192","523.9000","139"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Native Hawaiian or Other Pacific Islander","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Economically Disadvantaged","30.7000","212","480.5000","65","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","29.2000","212","993.8000","62","72.2000","212","513.3000","153"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not English Language Learners","32.1000","508","480.5000","163","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","30.9000","508","998.8000","157","70.9000","508","518.3000","360"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Foster Care","33.1000","571","483.1000","189","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","31.9000","571","1001.9000","182","70.9000","571","518.8000","405"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Homeless","33.2000","569","483.3000","189","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","32.0000","569","1002.2000","182","70.8000","569","518.9000","403"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Migrant","33.0000","572","483.0000","189","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","31.8000","572","1001.7000","182","70.8000","572","518.8000","405"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Military Connected","33.0000","572","483.0000","189","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","31.8000","572","1001.7000","182","70.8000","572","518.8000","405"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Students with Disabilities","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Students without IEP","33.2000","567","483.1000","188","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","31.9000","567","1002.0000","181","70.7000","567","518.8000","401"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Two or More Races","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00554","Cass Technical High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","White, not of Hispanic origin","<=50%","13","556.2000","6","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=50%","13","1145.4000","6",">=50%","13","589.2000","12"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","All Students","<=5%","69","358.3000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","69","736.5000","<3","<=5%","69","378.3000","3"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Black, not of Hispanic origin","<=5%","68","355.9000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","68","733.2000","<3","<=5%","68","377.4000","3"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Economically Disadvantaged","<=5%","64","360.5000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","64","738.3000","<3","<=5%","64","377.8000","3"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","English Language Learners","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Female","<=10%","37","349.5000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=10%","37","729.7000","<3","<=10%","37","380.3000","<3"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Foster Care","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Hispanic","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Homeless","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Male","<=10%","32","368.4000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=10%","32","744.4000","<3","<=10%","32","375.9000","<3"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Economically Disadvantaged","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not English Language Learners","<=5%","67","356.0000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","67","733.4000","<3","<=5%","67","377.5000","3"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Foster Care","<=5%","68","358.4000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","68","736.3000","<3","<=5%","68","377.9000","3"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Homeless","<=5%","66","355.3000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","66","731.2000","<3","<=5%","66","375.9000","<3"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Migrant","<=5%","69","358.3000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","69","736.5000","<3","<=5%","69","378.3000","3"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Military Connected","<=5%","69","358.3000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","69","736.5000","<3","<=5%","69","378.3000","3"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Students with Disabilities","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00617","Central High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Students without IEP","<=5%","62","363.5000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","62","744.4000","<3","<=5%","62","380.8000","3"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","All Students","<=10%","46","397.6000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=10%","46","830.0000","<3","28.3000","46","432.4000","13"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Asian","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Black, not of Hispanic origin","<=10%","36","387.8000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=10%","36","808.9000","<3","19.4000","36","421.1000","7"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Economically Disadvantaged","<=10%","38","400.0000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=10%","38","828.4000","<3","26.3000","38","428.4000","10"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","English Language Learners","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Female","<=20%","26","396.5000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=20%","26","833.8000","<3","30.8000","26","437.3000","8"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Foster Care","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Hispanic","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Male","<=20%","20","399.0000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=20%","20","825.0000","<3","25.0000","20","426.0000","5"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Economically Disadvantaged","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not English Language Learners","<=10%","37","396.5000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=10%","37","826.5000","<3","24.3000","37","430.0000","9"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Foster Care","<=10%","45","398.2000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=10%","45","829.6000","<3","26.7000","45","431.3000","12"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Homeless","<=10%","46","397.6000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=10%","46","830.0000","<3","28.3000","46","432.4000","13"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Migrant","<=10%","46","397.6000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=10%","46","830.0000","<3","28.3000","46","432.4000","13"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Military Connected","<=10%","46","397.6000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=10%","46","830.0000","<3","28.3000","46","432.4000","13"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Students with Disabilities","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00865","Crockett Midtown High School of Science and Medicine","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Students without IEP","<=10%","40","401.3000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=10%","40","838.8000","<3","30.0000","40","437.5000","12"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","All Students","<=5%","110","367.5000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","110","746.0000","<3","6.4000","110","378.5000","7"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Black, not of Hispanic origin","<=5%","108","367.2000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","108","745.8000","<3","6.5000","108","378.6000","7"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Economically Disadvantaged","<=5%","99","369.2000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","99","749.2000","<3","7.1000","99","380.0000","7"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","English Language Learners","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Female","<=10%","43","365.1000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=10%","43","738.6000","<3","<=10%","43","373.5000","<3"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Foster Care","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Hispanic","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Homeless","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Male","<=5%","67","369.1000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","67","750.7000","<3","7.5000","67","381.6000","5"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Economically Disadvantaged","<=50%","11","352.7000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=50%","11","717.3000","<3","<=50%","11","364.5000","<3"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not English Language Learners","<=5%","108","368.0000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","108","746.5000","<3","6.5000","108","378.5000","7"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Foster Care","<=5%","109","367.8000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","109","746.1000","<3","6.4000","109","378.3000","7"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Homeless","<=5%","108","367.4000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","108","746.0000","<3","6.5000","108","378.6000","7"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Migrant","<=5%","110","367.5000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","110","746.0000","<3","6.4000","110","378.5000","7"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Not Military Connected","<=5%","110","367.5000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","110","746.0000","<3","6.4000","110","378.5000","7"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Students with Disabilities","<=50%","15","361.3000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=50%","15","712.0000","<3","<=50%","15","350.7000","<3"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Students without IEP","<=5%","95","368.5000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","95","751.4000","<3","7.4000","95","382.8000","7"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","00902","Denby High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Two or More Races","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01043","Martin Luther King Jr. Senior High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","All Students","5.8000","139","396.4000","8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","5.8000","139","825.9000","8","25.2000","139","429.5000","35"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01043","Martin Luther King Jr. Senior High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Black, not of Hispanic origin","5.8000","139","396.4000","8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","5.8000","139","825.9000","8","25.2000","139","429.5000","35"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01043","Martin Luther King Jr. Senior High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Economically Disadvantaged","6.4000","110","395.0000","7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","6.4000","110","823.8000","7","24.5000","110","428.8000","27"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01043","Martin Luther King Jr. Senior High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Female","<=5%","93","391.8000","<3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","<=5%","93","824.7000","<3","23.7000","93","432.9000","22"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01043","Martin Luther King Jr. Senior High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Homeless","*","<10","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","<10","*","*","*","<10","*","*"
"22 - 23 School Year","82","Wayne RESA","82015","Detroit Public Schools Community District","01043","Martin Luther King Jr. Senior High School","82","Wayne","LEA School","High School","City: Large","Wayne Region","         3","Male","13.0000","46","405.7000","6","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","13.0000","46","828.3000","6","28.3000","46","422.6000","13"
